OrderDate,TerritoryID,TotalRevenue,Average Profit Margin,OrderQty,UnitPrice,UnitPriceDiscount,TaxAmt,Freight,Average_Revenue_Per_User
2013-06-08,1,1350.31,482.6296180096065,5.0,1350.31,0.0,108.0248,33.75775,675.155
2013-06-08,4,8357.859999999999,987.7490926313355,9.0,8357.859999999999,0.0,668.6288,208.94650000000001,2089.4649999999997
2013-06-08,7,4964.599999999999,764.283828886299,8.0,4964.599999999999,0.0,397.168,124.11500000000001,1241.1499999999999
2013-06-08,8,2354.9799999999996,250.68751031556806,2.0,2354.9799999999996,0.0,188.3984,58.8745,2354.9799999999996
2013-06-08,9,3609.7999999999997,840.9082952158187,7.0,3609.7999999999997,0.0,288.784,90.245,1203.2666666666667
2013-06-08,10,1149.47,391.88493304776176,3.0,1149.47,0.0,91.9576,28.73675,1149.47
2013-06-09,1,5245.719999999999,1060.6356026270744,8.0,5245.719999999999,0.0,419.6576,131.143,1748.573333333333
2013-06-09,4,8952.15,2302.383988670471,20.0,8952.15,0.0,716.1719999999999,223.80374999999998,1790.4299999999998
2013-06-09,7,4939.5599999999995,951.1375943316306,7.0,4939.5599999999995,0.0,395.16479999999996,123.489,2469.7799999999997
2013-06-09,8,5059.54,1515.9952028746534,13.0,5059.54,0.0,404.7632,126.4885,1264.885
2013-06-09,9,16610.43,2265.4044011241376,19.0,16610.43,0.0,1328.8344,415.26075000000003,2076.30375
2013-06-09,10,2478.3399999999997,224.51274396944495,2.0,2478.3399999999997,0.0,198.2672,61.9585,2478.3399999999997
2013-06-10,1,4693.27,1376.632202343361,11.0,4693.27,0.0,375.4616,117.33175,1564.4233333333334
2013-06-10,4,6181.45,1984.5665598490752,14.0,6181.45,0.0,494.51599999999996,154.53625,1545.3625
2013-06-10,7,1145.48,224.51242081831725,2.0,1145.48,0.0,91.6384,28.637,1145.48
2013-06-10,8,3057.21,783.7660219291076,6.0,3057.21,0.0,244.5768,76.43025,1528.605
2013-06-10,9,5345.26,957.7816209646251,10.0,5345.26,0.0,427.6208,133.6315,1336.315
2013-06-10,10,2342.9199999999996,585.4390926877236,4.0,2342.9199999999996,0.0,187.4336,58.573,2342.9199999999996
2013-06-11,1,5429.44,752.057454724124,6.0,5429.44,0.0,434.35519999999997,135.736,1809.8133333333333
2013-06-11,4,2479.9799999999996,585.4419551953289,4.0,2479.9799999999996,0.0,198.3984,61.9995,2479.9799999999996
2013-06-11,6,589.98,113.178755685147,2.0,589.98,0.0,47.1984,14.749500000000001,589.98
2013-06-11,7,777.34,228.25400879298684,2.0,777.34,0.0,62.1872,19.4335,777.34
2013-06-11,8,1179.47,116.87414573731085,3.0,1179.47,0.0,94.3576,29.48675,1179.47
2013-06-11,9,18714.449999999997,3051.8365965838343,25.0,18714.449999999997,0.0,1497.156,467.86125,2079.383333333333
2013-06-11,10,564.48,224.51240598342014,2.0,564.48,0.0,45.1584,14.112,564.48
2013-06-12,1,4015.31,592.1214968406713,6.0,4015.31,0.0,321.2248,100.38275,1338.4366666666667
2013-06-12,4,7306.09,1711.7383693867973,14.0,7306.09,0.0,584.4872,182.65225,1217.6816666666666
2013-06-12,6,4712.32,508.8014622321814,5.0,4712.32,0.0,376.9856,117.80799999999999,2356.16
2013-06-12,7,4970.66,783.7759346234286,6.0,4970.66,0.0,397.65279999999996,124.26650000000001,2485.33
2013-06-12,10,6139.36,733.2737804680756,8.0,6139.36,0.0,491.1488,153.484,2046.4533333333331
2013-06-13,1,2525.94,254.38369112079002,3.0,2525.94,0.0,202.0752,63.1485,2525.94
2013-06-13,4,3517.3999999999996,672.4431085549045,6.0,3517.3999999999996,0.0,281.392,87.935,1758.6999999999998
2013-06-13,6,4512.75,1653.5082404477012,13.0,4512.75,0.0,361.02,112.81875,1128.1875
2013-06-13,7,4940.21,809.9494105718013,6.0,4940.21,0.0,395.2168,123.50525,2470.105
2013-06-13,8,681.97,418.06863462304796,3.0,681.97,0.0,54.557599999999994,17.04925,681.97
2013-06-13,9,9142.279999999999,2627.1037295772944,20.0,9142.279999999999,0.0,731.3824,228.55700000000002,1523.7133333333331
2013-06-13,10,5471.5199999999995,1428.9976128863996,11.0,5471.5199999999995,0.0,437.72159999999997,136.788,1823.84
2013-06-14,1,4122.41,789.3164455465171,9.0,4122.41,0.0,329.7928,103.06025,1374.1366666666665
2013-06-14,4,7415.139999999999,1721.8260728013527,15.0,7415.139999999999,0.0,593.2112,185.3785,1483.0279999999998
2013-06-14,6,2349.9799999999996,250.68780756965106,2.0,2349.9799999999996,0.0,187.9984,58.7495,2349.9799999999996
2013-06-14,7,3078.9,951.1549253769182,7.0,3078.9,0.0,246.31199999999998,76.9725,1539.45
2013-06-14,9,4820.3099999999995,475.2017220854889,4.0,4820.3099999999995,0.0,385.6248,120.50775,2410.1549999999997
2013-06-14,10,2364.9799999999996,418.0671894674001,3.0,2364.9799999999996,0.0,189.19840000000002,59.1245,2364.9799999999996
2013-06-15,1,553.97,391.8843412096596,3.0,553.97,0.0,44.3176,13.849250000000001,553.97
2013-06-15,4,7133.749999999999,1121.5235270140895,9.0,7133.749999999999,0.0,570.7,178.34375,1783.4374999999998
2013-06-15,6,2359.9799999999996,418.06227605094386,3.0,2359.9799999999996,0.0,188.7984,58.9995,2359.9799999999996
2013-06-15,7,2451.2999999999997,224.5135612506601,2.0,2451.2999999999997,0.0,196.10399999999998,61.2825,2451.2999999999997
2013-06-15,8,3697.88,653.7497529493623,6.0,3697.88,0.0,295.8304,92.447,1848.94
2013-06-15,9,10750.759999999998,1368.465073600884,11.0,10750.759999999998,0.0,860.0608,268.769,2150.1519999999996
2013-06-15,10,2384.42,981.0186772786877,8.0,2384.42,0.0,190.75359999999998,59.610499999999995,1192.21
2013-06-16,1,1759.97,116.87414303002151,3.0,1759.97,0.0,140.7976,43.999249999999996,1759.97
2013-06-16,4,5229.23,867.0821534366672,7.0,5229.23,0.0,418.3384,130.73075,1743.0766666666666
2013-06-16,9,1725.98,224.5124181110279,2.0,1725.98,0.0,138.0784,43.149499999999996,1725.98
2013-06-16,10,8148.99,935.4052852054551,9.0,8148.99,0.0,651.9191999999999,203.72475,2037.2475
2013-06-17,1,8868.67,1405.709288510643,14.0,8868.67,0.0,709.4935999999999,221.71675,1773.734
2013-06-17,4,2359.25,752.8097977827489,5.0,2359.25,0.0,188.73999999999998,58.98125,2359.25
2013-06-17,8,607.96,421.7544710797895,4.0,607.96,0.0,48.6368,15.199,607.96
2013-06-17,9,2267.7,1232.7892890224246,10.0,2267.7,0.0,181.416,56.6925,566.925
2013-06-17,10,3636.8999999999996,318.9991371144546,4.0,3636.8999999999996,0.0,290.952,90.9225,1818.4499999999998
2013-06-18,1,1903.1000000000001,649.9974019084208,6.0,1903.1000000000001,0.0,152.24800000000002,47.5775,951.5500000000001
2013-06-18,4,11386.16,3353.7284577614473,25.0,11386.16,0.0,910.8928,284.654,1626.5942857142857
2013-06-18,6,2447.0499999999997,120.61542191810813,3.0,2447.0499999999997,0.0,195.76399999999998,61.17625,2447.0499999999997
2013-06-18,7,2352.93,676.137346102851,7.0,2352.93,0.0,188.2344,58.82325,1176.465
2013-06-18,8,6093.0599999999995,1038.2019569956178,8.0,6093.0599999999995,0.0,487.4448,152.3265,2031.0199999999998
2013-06-18,9,12041.529999999999,2097.7040108311007,17.0,12041.529999999999,0.0,963.3223999999999,301.03825,2408.3059999999996
2013-06-18,10,6783.23,1121.4714689112004,10.0,6783.23,0.0,542.6584,169.58075,1695.8075
2013-06-19,4,4640.94,699.7130118642375,6.0,4640.94,0.0,371.2752,116.0235,1546.9799999999998
2013-06-19,7,1451.42,1003.5064748767143,7.0,1451.42,0.0,116.11359999999999,36.2855,725.71
2013-06-19,8,588.96,559.2632030728295,4.0,588.96,0.0,47.1168,14.724,588.96
2013-06-19,9,777.44,250.68830102678774,2.0,777.44,0.0,62.1952,19.436,777.44
2013-06-19,10,3203.34,791.2614912821816,6.0,3203.34,0.0,256.2672,80.0835,1601.67
2013-06-20,1,3199.68,452.75947572063075,4.0,3199.68,0.0,255.9744,79.992,1599.84
2013-06-20,4,5464.2699999999995,1402.8159292633177,11.0,5464.2699999999995,0.0,437.1416,136.60675,1821.4233333333332
2013-06-20,6,3299.1,809.9394132954671,6.0,3299.1,0.0,263.928,82.4775,1649.55
2013-06-20,7,7192.249999999999,1013.828859759322,11.0,7192.249999999999,0.0,575.38,179.80625,1798.0624999999998
2013-06-20,8,2319.99,83.30864845239819,1.0,2319.99,0.0,185.5992,57.99975,2319.99
2013-06-20,9,4821.91,642.5750515961486,5.0,4821.91,0.0,385.7528,120.54775,2410.955
2013-06-20,10,2953.93,454.5656502541008,7.0,2953.93,0.0,236.3144,73.84825000000001,984.6433333333333
2013-06-21,4,7591.379999999999,929.7668930190221,11.0,7591.379999999999,0.0,607.3104,189.7845,1518.2759999999998
2013-06-21,9,10782.64,1323.5451706256933,12.0,10782.64,0.0,862.6111999999999,269.56600000000003,2156.528
2013-06-21,10,9595.609999999999,1041.0929332165904,11.0,9595.609999999999,0.0,767.6487999999999,239.89025,1919.1219999999998
2013-06-22,1,5530.21,1116.671787828819,9.0,5530.21,0.0,442.4168,138.25525,1843.4033333333334
2013-06-22,4,9079.34,2816.0079247714493,25.0,9079.34,0.0,726.3471999999999,226.9835,1134.9175
2013-06-22,6,2374.2299999999996,1087.5605628736892,7.0,2374.2299999999996,0.0,189.9384,59.35575,2374.2299999999996
2013-06-22,7,2498.3399999999997,224.51304121608095,2.0,2498.3399999999997,0.0,199.8672,62.4585,2498.3399999999997
2013-06-22,8,3803.17,677.2730493901367,6.0,3803.17,0.0,304.2536,95.07925,1267.7233333333334
2013-06-22,9,10809.24,3018.9684210844553,23.0,10809.24,0.0,864.7392,270.231,1544.1771428571428
2013-06-22,10,12156.96,1539.5273693335537,13.0,12156.96,0.0,972.5568,303.924,2431.392
2013-06-23,1,574.98,224.5127563882908,2.0,574.98,0.0,45.9984,14.374500000000001,574.98
2013-06-23,4,4050.45,532.33415270091,5.0,4050.45,0.0,324.036,101.26125,1350.1499999999999
2013-06-23,7,4921.69,281.64662607572006,3.0,4921.69,0.0,393.73519999999996,123.04225,2460.845
2013-06-23,8,4850.929999999999,475.2013688128642,4.0,4850.929999999999,0.0,388.07439999999997,121.27325,2425.4649999999997
2013-06-23,9,7758.94,2831.768426750909,23.0,7758.94,0.0,620.7152,193.9735,1293.1566666666665
2013-06-23,10,2329.9799999999996,250.6875103230151,2.0,2329.9799999999996,0.0,186.3984,58.2495,2329.9799999999996
2013-06-24,1,1249.84,228.25401421684543,2.0,1249.84,0.0,99.9872,31.246,1249.84
2013-06-24,4,14765.029999999999,1683.7690346939435,14.0,14765.029999999999,0.0,1181.2024,369.12575,2109.29
2013-06-24,7,4793.53,646.3203430689684,5.0,4793.53,0.0,383.4824,119.83825,2396.765
2013-06-24,8,4994.87,951.1510088233791,7.0,4994.87,0.0,399.58959999999996,124.87175,2497.435
2013-06-24,9,9606.189999999999,1675.9520614051376,13.0,9606.189999999999,0.0,768.4952,240.15475,2401.5474999999997
2013-06-24,10,1763.83,147.87917674892637,3.0,1763.83,0.0,141.10639999999998,44.095749999999995,881.915
2013-06-25,1,6895.0599999999995,1547.0049087386296,13.0,6895.0599999999995,0.0,551.6048,172.3765,1379.012
2013-06-25,4,2507.75,642.5623712917377,5.0,2507.75,0.0,200.61999999999998,62.693749999999994,1253.875
2013-06-25,6,756.33,395.6255936143557,3.0,756.33,0.0,60.5064,18.90825,756.33
2013-06-25,7,539.99,57.13389452512093,1.0,539.99,0.0,43.1992,13.49975,539.99
2013-06-25,8,2927.9299999999994,839.8187980321372,7.0,2927.9299999999994,0.0,234.2344,73.19825,1463.9649999999997
2013-06-25,9,2970.2299999999996,1007.1839391914456,8.0,2970.2299999999996,0.0,237.6184,74.25575,1485.1149999999998
2013-06-25,10,3465.95,616.397675493404,5.0,3465.95,0.0,277.27599999999995,86.64874999999999,1732.975
2013-06-26,1,589.26,418.0561485107971,3.0,589.26,0.0,47.1408,14.7315,589.26
2013-06-26,4,2829.94,699.7036621018597,6.0,2829.94,0.0,226.3952,70.7485,943.3133333333334
2013-06-26,7,4430.150000000001,896.9455824347856,8.0,4430.150000000001,0.0,354.412,110.75375,1476.716666666667
2013-06-26,8,1732.45,337.6929713458439,4.0,1732.45,0.0,138.596,43.31125,866.225
2013-06-26,9,6066.34,1099.0789885269169,9.0,6066.34,0.0,485.30719999999997,151.6585,1516.585
2013-06-26,10,6022.27,763.1419472100688,9.0,6022.27,0.0,481.78159999999997,150.55675,2007.4233333333334
2013-06-27,1,7072.869999999999,1595.570830635011,14.0,7072.869999999999,0.0,565.8296,176.82175,1414.5739999999998
2013-06-27,4,4747.52,813.6917798997339,6.0,4747.52,0.0,379.8016,118.688,2373.76
2013-06-27,6,3022.55,452.7675977105242,4.0,3022.55,0.0,241.804,75.56375,1511.275
2013-06-27,7,4773.33,307.82139242929014,3.0,4773.33,0.0,381.8664,119.33324999999999,2386.665
2013-06-27,8,8266.46,989.5519895966082,12.0,8266.46,0.0,661.3168,206.6615,1653.292
2013-06-27,9,15097.279999999999,2516.8927949502136,19.0,15097.279999999999,0.0,1207.7824,377.432,2156.7542857142857
2013-06-27,10,3285.1,809.9412319714208,6.0,3285.1,0.0,262.808,82.1275,1642.55
2013-06-28,1,3253.8100000000004,706.0439099200839,7.0,3253.8100000000004,0.0,260.3048,81.34525,1626.9050000000002
2013-06-28,4,3093.31,341.4342549159908,4.0,3093.31,0.0,247.4648,77.33274999999999,1546.655
2013-06-28,8,7819.619999999999,1121.460510698848,10.0,7819.619999999999,0.0,625.5696,195.4905,1954.9049999999997
2013-06-28,9,5313.95,725.881317258841,6.0,5313.95,0.0,425.116,132.84875,1771.3166666666666
2013-06-28,10,1764.96,559.2637922036423,4.0,1764.96,0.0,141.1968,44.123999999999995,1764.96
2013-06-29,1,3450.47,307.8213963200662,3.0,3450.47,0.0,276.0376,86.26175,1725.235
2013-06-29,4,7880.369999999999,1478.706460644521,11.0,7880.369999999999,0.0,630.4296,197.00925,1970.0924999999997
2013-06-29,7,4313.75,1012.0293423156189,8.0,4313.75,0.0,345.1,107.84375,1437.9166666666667
2013-06-29,8,3656.88,653.7497529493625,6.0,3656.88,0.0,292.55039999999997,91.422,1828.44
2013-06-29,9,7050.889999999999,1284.0567969509148,10.0,7050.889999999999,0.0,564.0712,176.27224999999999,2350.2966666666666
2013-06-29,10,6468.24,1407.6432482848124,11.0,6468.24,0.0,517.4592,161.70600000000002,1617.06
2013-06-30,1,733397.807546,9445.335118313838,2342.0,184679.3788,6.72,58671.824593,18334.945156,24446.593584866667
2013-06-30,2,286992.802434,4694.051320997528,1234.0,87885.017,2.09,22959.42419,7174.820044,16881.929554941176
2013-06-30,3,378577.911495,4933.598599236236,1156.0,99827.1,1.89,30286.232917,9464.447777,23661.1194684375
2013-06-30,4,672075.070564,13628.135832274613,2180.0,245766.9373,3.35,53766.005642,16801.876752,19766.91384011765
2013-06-30,5,274597.069626,5487.387374460547,1049.0,110839.3535,2.35,21967.765568,6864.926728,13076.050934571429
2013-06-30,6,572102.572229,14635.22936034576,2548.0,206903.4883,6.29,45768.205769,14302.564277,15055.33084813158
2013-06-30,7,707659.822849,8486.884615898414,2403.0,184490.9006,10.86,56612.785821,17691.495533,28306.39291396
2013-06-30,8,262645.178379,4750.744296027605,1220.0,71577.8558,5.04,21011.614265,6566.129434,20203.475259923078
2013-06-30,9,139458.982239,3022.901712407513,431.0,47990.2371,4.51,11156.718578,3486.474545,7747.7212355
2013-06-30,10,215865.564235,3647.8273909279533,714.0,70831.7378,3.3,17269.245136999998,5396.639094,12697.974366764705
2013-07-01,1,4897.009999999999,1844.0842139639706,13.0,4897.009999999999,0.0,391.76079999999996,122.42525,699.5728571428571
2013-07-01,4,276.62,2373.1332934662146,15.0,276.62,0.0,22.1296,6.9155,46.10333333333333
2013-07-01,6,1386.51,4442.539590853945,28.0,1386.51,0.0,110.9208,34.662749999999996,138.651
2013-07-01,7,4898.75,1817.94919635443,12.0,4898.75,0.0,391.9,122.46875,1224.6875
2013-07-01,8,162.39,1339.01388996569,8.0,162.39,0.0,12.9912,4.05975,54.129999999999995
2013-07-01,9,4533.62,2879.3108057521276,20.0,4533.62,0.0,362.6896,113.3405,503.73555555555555
2013-07-01,10,1389.75,1429.762599293774,10.0,1389.75,0.0,111.18,34.74375,347.4375
2013-07-02,1,1460.81,1706.5917552251854,13.0,1460.81,0.0,116.8648,36.52025,208.68714285714285
2013-07-02,4,14393.969999999998,3997.841737619406,31.0,14393.969999999998,0.0,1151.5176,359.84925,1308.542727272727
2013-07-02,6,1346.45,4327.464457118531,28.0,1346.45,0.0,107.716,33.66125,112.20416666666667
2013-07-02,7,2457.1000000000004,1232.4885958328548,8.0,2457.1000000000004,0.0,196.56799999999998,61.4275,819.0333333333334
2013-07-02,8,5605.699999999999,1823.4948769293292,15.0,5605.699999999999,0.0,448.456,140.14249999999998,1401.4249999999997
2013-07-02,9,6337.37,3861.8366951262856,29.0,6337.37,0.0,506.9896,158.43425000000002,487.49
2013-07-02,10,3356.92,1319.5096655326672,10.0,3356.92,0.0,268.5536,83.923,839.23
2013-07-03,1,4008.6099999999997,3138.9433697724508,24.0,4008.6099999999997,0.0,320.68879999999996,100.21525,501.07624999999996
2013-07-03,4,1864.0,1204.4224502379316,10.0,1864.0,0.0,149.12,46.6,372.8
2013-07-03,6,2956.2099999999996,2880.8236705362583,21.0,2956.2099999999996,0.0,236.4968,73.90525,268.7463636363636
2013-07-03,7,826.3100000000001,897.7540970751377,6.0,826.3100000000001,0.0,66.1048,20.65775,206.57750000000001
2013-07-03,8,3631.7999999999997,371.30439021742626,5.0,3631.7999999999997,0.0,290.544,90.795,1815.8999999999999
2013-07-03,9,3653.5099999999998,3518.9263277133937,23.0,3653.5099999999998,0.0,292.28079999999994,91.33775,332.1372727272727
2013-07-03,10,6346.499999999999,1367.3434473580892,11.0,6346.499999999999,0.0,507.71999999999997,158.6625,1269.2999999999997
2013-07-04,1,2987.7599999999998,3855.201238844533,26.0,2987.7599999999998,0.0,239.0208,74.694,298.77599999999995
2013-07-04,4,5027.68,2989.5775601764053,19.0,5027.68,0.0,402.21439999999996,125.69200000000001,502.76800000000003
2013-07-04,6,954.6,2791.206352712549,18.0,954.6,0.0,76.368,23.865,106.06666666666666
2013-07-04,7,118.89,1004.264163422708,6.0,118.89,0.0,9.5112,2.97225,59.445
2013-07-04,8,104.95,699.3737052784007,5.0,104.95,0.0,8.396,2.62375,52.475
2013-07-04,9,1370.67,1928.141687238631,13.0,1370.67,0.0,109.6536,34.26675,195.81
2013-07-04,10,67.41,836.8831809911412,5.0,67.41,0.0,5.392799999999999,1.68525,33.705
2013-07-05,1,2635.8599999999997,1314.7018239762506,10.0,2635.8599999999997,0.0,210.8688,65.8965,527.1719999999999
2013-07-05,2,7.28,334.7411405148729,2.0,7.28,0.0,0.5824,0.182,7.28
2013-07-05,4,872.6500000000001,2155.259620397419,16.0,872.6500000000001,0.0,69.812,21.81625,124.66428571428573
2013-07-05,6,2586.95,2259.2227097044897,14.0,2586.95,0.0,206.956,64.67375,431.1583333333333
2013-07-05,7,6509.419999999999,923.1368158257594,8.0,6509.419999999999,0.0,520.7536,162.7355,1627.3549999999998
2013-07-05,8,2599.1099999999997,2318.9356108537213,16.0,2599.1099999999997,0.0,207.9288,64.97775,519.8219999999999
2013-07-05,9,6820.89,2351.023165042389,16.0,6820.89,0.0,545.6712,170.52225,757.8766666666667
2013-07-05,10,9608.88,2830.628079891632,24.0,9608.88,0.0,768.7104,240.222,1067.6533333333332
2013-07-06,1,991.5,3267.1404066164355,21.0,991.5,0.0,79.32,24.7875,110.16666666666667
2013-07-06,4,3315.0099999999998,4183.670506360689,26.0,3315.0099999999998,0.0,265.2008,82.87525,301.3645454545454
2013-07-06,6,2736.8899999999994,3155.8154252603363,21.0,2736.8899999999994,0.0,218.9512,68.42224999999999,228.07416666666663
2013-07-06,7,1475.04,1349.3768229966897,11.0,1475.04,0.0,118.00319999999999,36.876,368.76
2013-07-06,8,3336.3799999999997,1063.2461882834843,9.0,3336.3799999999997,0.0,266.9104,83.4095,1112.1266666666666
2013-07-06,9,20713.559999999998,5598.1966958118755,42.0,20713.559999999998,0.0,1657.0847999999999,517.839,1479.5399999999997
2013-07-06,10,7253.5199999999995,2064.8897078824457,14.0,7253.5199999999995,0.0,580.2816,181.338,1450.704
2013-07-07,1,5244.15,5167.280005165701,35.0,5244.15,0.0,419.532,131.10375,437.0125
2013-07-07,4,10689.74,6605.579156771521,45.0,10689.74,0.0,855.1791999999999,267.2435,628.8082352941176
2013-07-07,6,380.04,2707.8856072693393,17.0,380.04,0.0,30.4032,9.501,54.291428571428575
2013-07-07,7,7133.33,4203.263601080606,33.0,7133.33,0.0,570.6664,178.33325,713.333
2013-07-07,8,1778.94,756.5078705279328,6.0,1778.94,0.0,142.31519999999998,44.473499999999994,889.47
2013-07-07,9,10677.36,3306.64326611863,26.0,10677.36,0.0,854.1888,266.934,970.669090909091
2013-07-07,10,5146.55,2792.2700678726824,18.0,5146.55,0.0,411.724,128.66375,643.31875
2013-07-08,1,7624.119999999999,2010.6962841570996,15.0,7624.119999999999,0.0,609.9295999999999,190.603,1270.6866666666665
2013-07-08,4,5997.11,3694.501810114993,27.0,5997.11,0.0,479.7688,149.92775,666.3455555555555
2013-07-08,6,246.5,1841.1408437732034,11.0,246.5,0.0,19.72,6.1625,49.3
2013-07-08,7,824.24,1228.7639467213594,8.0,824.24,0.0,65.9392,20.606,412.12
2013-07-08,8,4145.15,2068.5799773875146,15.0,4145.15,0.0,331.61199999999997,103.62875,460.5722222222222
2013-07-08,9,14588.48,6857.313537742553,48.0,14588.48,0.0,1167.0783999999999,364.712,911.78
2013-07-08,10,3076.8899999999994,1535.5052396108524,11.0,3076.8899999999994,0.0,246.15120000000002,76.92224999999999,769.2224999999999
2013-07-09,1,251.67,2038.3782311411242,13.0,251.67,0.0,20.1336,6.29175,35.95285714285714
2013-07-09,4,3907.2699999999995,3467.3473010264547,25.0,3907.2699999999995,0.0,312.5816,97.68175000000001,434.14111111111106
2013-07-09,6,234.72,2205.744012958834,14.0,234.72,0.0,18.7776,5.868,33.53142857142857
2013-07-09,7,2630.6999999999994,1757.0703417153888,11.0,2630.6999999999994,0.0,210.45600000000002,65.7675,657.6749999999998
2013-07-09,8,1495.3600000000001,1987.8919368918746,15.0,1495.3600000000001,0.0,119.6288,37.384,299.072
2013-07-09,9,737.1600000000001,1150.9997344498547,10.0,737.1600000000001,0.0,58.9728,18.429000000000002,184.29000000000002
2013-07-10,1,811.94,1760.7816315965385,12.0,811.94,0.0,64.95519999999999,20.2985,162.388
2013-07-10,4,8563.56,3082.0970473519465,24.0,8563.56,0.0,685.0848,214.089,1070.445
2013-07-10,6,454.15000000000003,2934.979236199553,20.0,454.15000000000003,0.0,36.332,11.35375,56.768750000000004
2013-07-10,7,64.97,502.13134513859666,3.0,64.97,0.0,5.1975999999999996,1.62425,32.485
2013-07-10,8,4867.67,954.8737440791514,7.0,4867.67,0.0,389.4136,121.69175000000001,973.534
2013-07-10,9,3886.67,2711.9257940568164,19.0,3886.67,0.0,310.93359999999996,97.16675000000001,485.83375
2013-07-10,10,4793.0199999999995,1764.7843064971578,14.0,4793.0199999999995,0.0,383.4416,119.8255,798.8366666666666
2013-07-11,1,848.75,2430.2478349573266,16.0,848.75,0.0,67.9,21.21875,106.09375
2013-07-11,4,10554.029999999999,6683.221219683104,49.0,10554.029999999999,0.0,844.3224,263.85075,586.3349999999999
2013-07-11,6,297.72,2235.610535955399,15.0,297.72,0.0,23.8176,7.443,49.620000000000005
2013-07-11,7,54.47,502.1295533925955,3.0,54.47,0.0,4.3576,1.36175,27.235
2013-07-11,8,5989.03,2220.2106735352627,18.0,5989.03,0.0,479.12239999999997,149.72575,665.4477777777778
2013-07-11,9,10268.699999999999,3273.023274103959,25.0,10268.699999999999,0.0,821.496,256.71750000000003,933.5181818181817
2013-07-11,10,10966.18,2916.9613240734866,22.0,10966.18,0.0,877.2944,274.1545,1566.597142857143
2013-07-12,1,3718.35,2041.3281468661792,15.0,3718.35,0.0,297.468,92.95875000000001,619.725
2013-07-12,4,7897.91,4337.069369704153,32.0,7897.91,0.0,631.8328,197.44774999999998,607.5315384615385
2013-07-12,6,5021.47,6256.737828176174,40.0,5021.47,0.0,401.7176,125.53675,334.7646666666667
2013-07-12,7,3205.6399999999994,1397.9833929430654,11.0,3205.6399999999994,0.0,256.4512,80.14099999999999,801.4099999999999
2013-07-12,8,611.25,615.2986227761421,5.0,611.25,0.0,48.9,15.28125,305.625
2013-07-12,9,852.36,1954.3273025662486,13.0,852.36,0.0,68.1888,21.309,142.06
2013-07-12,10,5838.7,2292.0171765509976,17.0,5838.7,0.0,467.096,145.9675,973.1166666666667
2013-07-13,1,1869.65,2122.782122304935,14.0,1869.65,0.0,149.572,46.74125,373.93
2013-07-13,4,8588.89,3349.698706635564,23.0,8588.89,0.0,687.1111999999999,214.72225,954.321111111111
2013-07-13,6,657.05,3771.899718373575,25.0,657.05,0.0,52.564,16.42625,65.705
2013-07-13,7,1247.89,1483.1473646971147,11.0,1247.89,0.0,99.8312,31.19725,249.57800000000003
2013-07-13,8,3336.45,1513.070789832905,11.0,3336.45,0.0,266.916,83.41125000000001,667.29
2013-07-13,9,2760.39,3225.8648709131653,27.0,2760.39,0.0,220.8312,69.00975,250.94454545454545
2013-07-13,10,3894.62,2429.506337669202,17.0,3894.62,0.0,311.5696,97.3655,432.73555555555555
2013-07-14,1,1640.99,1817.9419627473546,12.0,1640.99,0.0,131.2792,41.02475,410.2475
2013-07-14,4,127.82000000000001,1506.375600009774,9.0,127.82000000000001,0.0,10.2256,3.1955,21.303333333333335
2013-07-14,5,7.28,334.7411405148729,2.0,7.28,0.0,0.5824,0.182,7.28
2013-07-14,6,1424.8500000000001,1485.7725621205934,12.0,1424.8500000000001,0.0,113.98800000000001,35.62125,356.21250000000003
2013-07-14,7,3141.3799999999997,1844.0812633367334,13.0,3141.3799999999997,0.0,251.3104,78.5345,785.3449999999999
2013-07-14,8,164.91,1368.88224901492,9.0,164.91,0.0,13.1928,4.12275,41.2275
2013-07-14,9,413.67,3269.760459609384,22.0,413.67,0.0,33.0936,10.34175,51.70875
2013-07-14,10,2014.63,2074.8776754414953,17.0,2014.63,0.0,161.1704,50.365750000000006,287.80428571428575
2013-07-15,1,2310.45,2889.392496418486,21.0,2310.45,0.0,184.83599999999998,57.76125,330.0642857142857
2013-07-15,4,4995.32,3179.382122291086,20.0,4995.32,0.0,399.6256,124.883,555.0355555555556
2013-07-15,6,2816.4999999999995,4336.021715312823,28.0,2816.4999999999995,0.0,225.32000000000002,70.41250000000001,256.0454545454545
2013-07-15,7,3915.56,2600.630647367631,18.0,3915.56,0.0,313.2448,97.889,559.3657142857143
2013-07-15,8,2631.17,2015.1502405699027,15.0,2631.17,0.0,210.49360000000001,65.77925,438.52833333333336
2013-07-15,9,1332.6100000000001,2014.0682339115206,15.0,1332.6100000000001,0.0,106.6088,33.31525,166.57625000000002
2013-07-15,10,6717.2699999999995,2330.452087493926,18.0,6717.2699999999995,0.0,537.3815999999999,167.93175,959.6099999999999
2013-07-16,1,1981.34,1680.44742280207,12.0,1981.34,0.0,158.50719999999998,49.533500000000004,330.2233333333333
2013-07-16,4,5774.110000000001,4003.056935481364,29.0,5774.110000000001,0.0,461.92879999999997,144.35275000000001,412.4364285714286
2013-07-16,6,2741.98,2765.0015063214764,18.0,2741.98,0.0,219.3584,68.5495,342.7475
2013-07-16,7,5273.349999999999,2487.471735470586,16.0,5273.349999999999,0.0,421.868,131.83375,878.8916666666665
