OrderDate,SalesAmount,Average Profit Margin,OrderQty,UnitPrice,UnitPriceDiscount,TaxAmt,Freight,Average_Revenue_Per_User
2012-10-30,2205251.312617,22210.982029751933,6353.0,725097.669,1.6500000000000001,176420.104991,55131.282655,17642.010500936
2012-10-31,14560.5092,512.3088670208239,9.0,14560.5092,0.0,1164.8407359999999,364.01272900000004,1617.8343555555557
2012-11-01,29610.3024,735.4577747375112,16.0,29610.3024,0.0,2368.824192,740.257554,1850.6439
2012-11-02,3832.5257,164.8417030677288,3.0,3832.5257,0.0,306.602056,95.813142,1277.5085666666666
2012-11-03,20158.0242,720.2419597094633,13.0,20158.0242,0.0,1612.641936,503.950603,1550.617246153846
2012-11-04,11640.1803,355.8470090708413,6.0,11640.1803,0.0,931.214424,291.004507,1940.03005
2012-11-05,28692.2892,834.6937371051577,17.0,28692.2892,0.0,2295.383136,717.307225,1687.7817176470587
2012-11-06,18854.1345,577.9146009434677,11.0,18854.1345,0.0,1508.33076,471.35336,1714.0122272727274
2012-11-07,9913.2753,411.13560361100144,7.0,9913.2753,0.0,793.062024,247.831882,1416.1821857142857
2012-11-08,16078.8917,563.7801029815292,10.0,16078.8917,0.0,1286.311336,401.972291,1607.88917
2012-11-09,24853.7841,763.3333379007048,14.0,24853.7841,0.0,1988.3027280000001,621.3446,1775.270292857143
2012-11-10,32050.5113,863.6506309112003,17.0,32050.5113,0.0,2564.040904,801.262778,1885.324194117647
2012-11-11,22172.1792,618.2127109967377,12.0,22172.1792,0.0,1773.774336,554.304477,1847.6816
2012-11-12,25960.178499999998,879.4971026121007,16.0,25960.178499999998,0.0,2076.81428,649.00446,1622.5111562499999
2012-11-13,9376.7757,245.4379176407414,5.0,9376.7757,0.0,750.142056,234.41939100000002,1875.3551400000001
2012-11-14,15425.8071,616.2754134284689,11.0,15425.8071,0.0,1234.064568,385.645176,1402.3461
2012-11-15,18267.5949,575.1213157985745,11.0,18267.5949,0.0,1461.407592,456.68987000000004,1660.6904454545454
2012-11-16,19796.5355,566.573366423545,10.0,19796.5355,0.0,1583.72284,494.913386,1979.6535500000002
2012-11-17,28409.5015,818.4538257613474,14.0,28409.5015,0.0,2272.76012,710.237536,2029.2501071428571
2012-11-18,24809.1413,763.3333424044222,14.0,24809.1413,0.0,1984.731304,620.22853,1772.0815214285715
2012-11-19,5120.9553,167.63498021313492,3.0,5120.9553,0.0,409.676424,128.02388200000001,1706.9850999999999
2012-11-20,19834.317,706.1074457922759,12.0,19834.317,0.0,1586.74536,495.857924,1652.8597499999998
2012-11-21,21190.1799,635.9964769623755,12.0,21190.1799,0.0,1695.214392,529.754495,1765.848325
2012-11-22,22517.4359,746.405557089457,13.0,22517.4359,0.0,1801.394872,562.935896,1732.1104538461539
2012-11-23,12028.1764,410.27962418237735,8.0,12028.1764,0.0,962.254112,300.704408,1503.52205
2012-11-24,15720.3577,480.3905894117198,8.0,15720.3577,0.0,1257.628616,393.008942,1965.0447125
2012-11-25,15892.4203,450.5777320056513,9.0,15892.4203,0.0,1271.393624,397.31050500000003,1765.8244777777777
2012-11-26,20363.2892,584.3571447001489,10.0,20363.2892,0.0,1629.063136,509.082229,2036.32892
2012-11-27,22998.7671,711.0061384666243,14.0,22998.7671,0.0,1839.901368,574.9691740000001,1642.7690785714287
2012-11-28,15836.0142,390.55855342549245,7.0,15836.0142,0.0,1266.881136,395.900354,2262.287742857143
2012-11-29,11311.8478,390.55855704791287,7.0,11311.8478,0.0,904.947824,282.796194,1615.978257142857
2012-11-30,1329986.583006,11765.888636861218,3296.0,434028.0981,0.4,106398.926638,33249.664476,18218.994287753423
2012-12-01,19703.483099999998,721.09794018976,12.0,19703.483099999998,0.0,1576.278648,492.587077,1641.9569249999997
2012-12-02,13519.6149,372.7747831046506,7.0,13519.6149,0.0,1081.569192,337.990371,1931.3735571428572
2012-12-03,18628.9732,448.6404362218388,8.0,18628.9732,0.0,1490.317856,465.724329,2328.62165
2012-12-04,13497.2935,372.77478535650926,7.0,13497.2935,0.0,1079.78348,337.432336,1928.1847857142857
2012-12-05,4363.125,80.59621804691979,2.0,4363.125,0.0,349.05,109.078124,2181.5625
2012-12-06,14623.171,515.1021521438545,9.0,14623.171,0.0,1169.85368,365.579274,1624.7967777777778
2012-12-07,15733.2823,604.9341801524574,10.0,15733.2823,0.0,1258.662584,393.332057,1573.32823
2012-12-08,18141.6891,500.1116530941397,9.0,18141.6891,0.0,1451.335128,453.542226,2015.7432333333334
2012-12-09,15558.2714,592.9050874681155,11.0,15558.2714,0.0,1244.661712,388.95678300000003,1414.3883090909092
2012-12-10,13976.5285,372.7747898820891,7.0,13976.5285,0.0,1118.12228,349.413211,1996.6469285714286
2012-12-11,13254.686300000001,419.51543502535736,7.0,13254.686300000001,0.0,1060.374904,331.367157,1893.5266142857145
2012-12-12,20861.731,574.2653408955302,12.0,20861.731,0.0,1668.93848,521.543271,1738.4775833333333
2012-12-13,12339.232,382.0106053991623,6.0,12339.232,0.0,987.13856,308.4808,2056.538666666667
2012-12-14,15997.9081,599.3476234394107,10.0,15997.9081,0.0,1279.832648,399.947702,1599.79081
2012-12-15,20057.2781,619.0686904253618,11.0,20057.2781,0.0,1604.582248,501.431951,1823.388918181818
2012-12-16,11047.222000000002,396.14511376095965,7.0,11047.222000000002,0.0,883.77776,276.180549,1578.1745714285717
2012-12-17,12972.2078,390.5585580995856,7.0,12972.2078,0.0,1037.776624,324.30519400000003,1853.1725428571428
2012-12-18,9418.2774,312.7556126724921,5.0,9418.2774,0.0,753.462192,235.45693500000002,1883.6554800000001
2012-12-19,15176.8338,440.0924836917913,7.0,15176.8338,0.0,1214.146704,379.420845,2168.119114285714
2012-12-20,12316.1685,372.77478883041647,7.0,12316.1685,0.0,985.29348,307.90421100000003,1759.4526428571428
2012-12-21,16608.7489,470.29879914011576,10.0,16608.7489,0.0,1328.699912,415.218719,1660.8748899999998
2012-12-22,21357.5874,778.323834698561,14.0,21357.5874,0.0,1708.606992,533.9396830000001,1525.5419571428572
2012-12-23,13759.081,393.35183297127054,7.0,13759.081,0.0,1100.72648,343.97702400000003,1965.583
2012-12-24,6298.1971,225.71685745409127,4.0,6298.1971,0.0,503.855768,157.454927,1574.549275
2012-12-25,20300.6274,581.5638595771183,10.0,20300.6274,0.0,1624.050192,507.515684,2030.06274
2012-12-26,5275.4382,185.4187472085829,3.0,5275.4382,0.0,422.035056,131.885955,1758.4794
2012-12-27,11450.5678,309.9623376304313,5.0,11450.5678,0.0,916.0454239999999,286.26419500000003,2290.1135600000002
2012-12-28,13474.23,363.53896878776345,8.0,13474.23,0.0,1077.9384,336.855747,1684.27875
2012-12-29,9240.428199999998,326.8901243159583,6.0,9240.428199999998,0.0,739.234256,231.010704,1540.0713666666663
2012-12-30,17468.5392,457.0202690067565,8.0,17468.5392,0.0,1397.483136,436.713479,2183.5674
2012-12-31,2402984.396743,16660.32155079957,5169.0,831426.7492,0.55,192238.751734,60074.609752,16922.425329176058
2013-01-01,19623.8971,555.4002609969385,10.0,19623.8971,0.0,1569.911768,490.597426,1962.38971
2013-01-02,11302.451000000001,515.1021500405091,9.0,11302.451000000001,0.0,904.1960799999999,282.561274,1255.827888888889
2013-01-03,30851.0645,902.0114399660195,17.0,30851.0645,0.0,2468.08516,771.276609,1814.7685000000001
2013-01-04,16834.8213,439.2364974857287,8.0,16834.8213,0.0,1346.785704,420.870531,2104.3526625
2013-01-05,22601.3742,781.1171163476845,14.0,22601.3742,0.0,1808.109936,565.034353,1614.3838714285714
2013-01-06,15937.8052,459.81354632253846,8.0,15937.8052,0.0,1275.024416,398.445129,1992.22565
2013-01-07,17215.7931,619.0686928475963,11.0,17215.7931,0.0,1377.263448,430.394826,1565.0720999999999
2013-01-08,20491.4012,691.9729386743895,11.0,20491.4012,0.0,1639.312096,512.28503,1862.8546545454547
2013-01-09,14937.3677,419.5154338251714,7.0,14937.3677,0.0,1194.989416,373.434192,2133.9096714285715
2013-01-10,8351.1785,231.30341172304102,4.0,8351.1785,0.0,668.09428,208.779462,2087.794625
2013-01-11,18597.0887,604.9341754783643,10.0,18597.0887,0.0,1487.767096,464.92721700000004,1859.70887
2013-01-12,20359.7088,601.2849302073524,11.0,20359.7088,0.0,1628.7767039999999,508.992718,1850.8826181818183
2013-01-13,18595.1853,531.1739490008983,11.0,18595.1853,0.0,1487.614824,464.879629,1690.471390909091
2013-01-14,18592.0442,598.4916485363664,11.0,18592.0442,0.0,1487.363536,464.801103,1690.1858363636363
2013-01-15,8241.0356,254.67373543153573,4.0,8241.0356,0.0,659.2828480000001,206.02589,2060.2589
2013-01-16,24793.3784,664.9533559914927,12.0,24793.3784,0.0,1983.470272,619.834458,2066.114866666667
2013-01-17,24439.5834,766.982605755891,13.0,24439.5834,0.0,1955.166672,610.989584,1879.9679538461537
2013-01-18,19122.6435,514.2461635155573,10.0,19122.6435,0.0,1529.81148,478.066085,1912.26435
2013-01-19,17484.3021,555.400255419686,10.0,17484.3021,0.0,1398.744168,437.107551,1748.43021
2013-01-20,20287.6502,723.035238076918,13.0,20287.6502,0.0,1623.0120160000001,507.191253,1560.588476923077
2013-01-21,21481.0103,572.3280372826066,11.0,21481.0103,0.0,1718.480824,537.025255,1952.8191181818183
2013-01-22,4009.33,182.62546781131806,3.0,4009.33,0.0,320.7464,100.23325,1336.4433333333334
2013-01-23,19663.026299999998,621.8619687709539,11.0,19663.026299999998,0.0,1573.042104,491.575656,1787.5478454545453
2013-01-24,28936.5003,856.9827614872481,15.0,28936.5003,0.0,2314.920024,723.412506,1929.10002
2013-01-25,10067.7582,428.9193706064494,7.0,10067.7582,0.0,805.420656,251.69395500000002,1438.2511714285715
2013-01-26,5363.5625,120.89433054428684,3.0,5363.5625,0.0,429.08500000000004,134.08906100000002,1787.8541666666667
2013-01-27,12771.5681,477.597311214641,8.0,12771.5681,0.0,1021.725448,319.289202,1596.4460125
2013-01-28,1573991.423804,14424.332845959689,3869.0,556820.0288,0.33,125919.313898,39349.785481,13686.881946121739
2013-01-29,19707.6691,621.8619642672365,11.0,19707.6691,0.0,1576.613528,492.691726,1791.6062818181817
2013-01-30,11315.731,332.4766763330494,6.0,11315.731,0.0,905.25848,282.893274,1885.9551666666666
2013-01-31,11905.1089,309.1063571501345,6.0,11905.1089,0.0,952.4087119999999,297.627721,1984.1848166666666
2013-02-01,33055.6905,951.5453655582252,17.0,33055.6905,0.0,2644.4552400000002,826.3922600000001,1944.452382352941
2013-02-02,9852.127499999999,303.5198028811848,6.0,9852.127499999999,0.0,788.1702,246.303186,1642.0212499999998
2013-02-03,12985.1324,515.1021488403231,9.0,12985.1324,0.0,1038.810592,324.628309,1442.792488888889
2013-02-04,24456.694,792.290220574105,14.0,24456.694,0.0,1956.5355200000001,611.4173480000001,1746.9067142857143
2013-02-05,9134.1685,292.1785673095895,5.0,9134.1685,0.0,730.73348,228.35421200000002,1826.8337
2013-02-06,9528.4203,289.38528896399737,5.0,9528.4203,0.0,762.273624,238.210507,1905.68406
2013-02-07,13099.1585,433.6499444169649,8.0,13099.1585,0.0,1047.93268,327.478961,1637.3948125
2013-02-08,33090.6337,1117.2430492547642,19.0,33090.6337,0.0,2647.250696,827.265841,1741.6123
2013-02-09,14915.0463,419.51543607703,7.0,14915.0463,0.0,1193.203704,372.87615700000003,2130.7209
2013-02-10,16591.1692,517.8954235416322,9.0,16591.1692,0.0,1327.293536,414.779229,1843.4632444444444
2013-02-11,11211.1017,289.3852877638114,5.0,11211.1017,0.0,896.888136,280.27754200000004,2242.22034
2013-02-12,13957.3482,305.4570925984798,7.0,13957.3482,0.0,1116.587856,348.933702,1993.9068857142859
2013-02-13,18491.2981,497.3183792522649,9.0,18491.2981,0.0,1479.303848,462.28245100000004,2054.588677777778
2013-02-14,29939.4934,806.424729624961,15.0,29939.4934,0.0,2395.159472,748.487332,1995.9662266666667
2013-02-15,19898.912,659.3668041447773,12.0,19898.912,0.0,1591.91296,497.472798,1658.2426666666668
2013-02-16,15794.8992,639.6457416625435,11.0,15794.8992,0.0,1263.591936,394.872479,1435.8999272727272
2013-02-17,8479.759600000001,266.0149664775512,5.0,8479.759600000001,0.0,678.380768,211.993989,1695.9519200000002
2013-02-18,8687.810300000001,369.98151638096596,7.0,8687.810300000001,0.0,695.024824,217.195256,1241.1157571428573
2013-02-19,12821.3053,355.8470055969341,6.0,12821.3053,0.0,1025.704424,320.532632,2136.884216666667
2013-02-20,6797.0782,266.01496767773716,5.0,6797.0782,0.0,543.766256,169.926954,1359.41564
2013-02-21,8657.6088,251.88045483408496,4.0,8657.6088,0.0,692.608704,216.44022,2164.4022
2013-02-22,11505.4599,474.8040318173762,8.0,11505.4599,0.0,920.4367920000001,287.636497,1438.1824875
2013-02-23,5686.4978,249.0871788888648,4.0,5686.4978,0.0,454.919824,142.162445,1421.62445
2013-02-24,24681.8878,761.3960512947028,13.0,24681.8878,0.0,1974.5510239999999,617.047194,1898.6067538461539
2013-02-25,17551.2663,555.40024866411,10.0,17551.2663,0.0,1404.101304,438.781656,1755.12663
2013-02-26,20934.6481,558.193535890486,10.0,20934.6481,0.0,1674.7718479999999,523.366201,2093.46481
2013-02-27,20805.3249,514.2461623153714,10.0,20805.3249,0.0,1664.425992,520.13312,2080.53249
2013-02-28,1884312.21098,20532.585605337466,5411.0,554843.7938,1.49,150744.976867,47107.805126,22168.378952705883
2013-03-01,26338.0819,754.7853930293927,13.0,26338.0819,0.0,2107.046552,658.452046,2026.0063
2013-03-02,8195.6507,245.4379211146486,5.0,8195.6507,0.0,655.652056,204.891266,1639.13014
2013-03-03,19375.034200000002,659.3668041229148,12.0,19375.034200000002,0.0,1550.002736,484.375853,1614.5861833333336
2013-03-04,16363.3034,543.2030531367718,10.0,16363.3034,0.0,1309.064272,409.082583,1636.33034
2013-03-05,8413.0982,224.86087802546717,5.0,8413.0982,0.0,673.047856,210.327453,1682.6196400000001
2013-03-06,18831.510299999998,619.0686984029863,11.0,18831.510299999998,0.0,1506.520824,470.787756,1711.9554818181816
2013-03-07,23720.8823,746.4055513636912,13.0,23720.8823,0.0,1897.670584,593.022056,1824.683253846154
2013-03-08,19119.8052,540.4097678433654,10.0,19119.8052,0.0,1529.584416,477.995128,1911.9805199999998
2013-03-09,12316.9106,382.0106076510209,6.0,12316.9106,0.0,985.352848,307.922765,2052.8184333333334
2013-03-10,24067.653000000002,769.7758818496244,13.0,24067.653000000002,0.0,1925.41224,601.691324,1851.3579230769233
2013-03-11,12622.5988,393.3518319414604,7.0,12622.5988,0.0,1009.807904,315.564969,1803.2284
2013-03-12,29402.3356,989.0502033105581,18.0,29402.3356,0.0,2352.186848,735.058387,1633.4630888888887
2013-03-13,13693.5809,416.7221521760479,7.0,13693.5809,0.0,1095.486472,342.339522,1956.2258428571429
2013-03-14,16742.0717,552.6069760442838,10.0,16742.0717,0.0,1339.365736,418.55179100000004,1674.2071700000001
2013-03-15,13911.028400000001,396.1451090868665,7.0,13911.028400000001,0.0,1112.882272,347.775709,1987.2897714285716
2013-03-16,25764.1939,794.395640584902,16.0,25764.1939,0.0,2061.135512,644.104843,1610.26211875
2013-03-17,22504.5113,621.8619663487194,11.0,22504.5113,0.0,1800.3609040000001,562.612781,2045.8646636363635
2013-03-18,11094.4003,411.1356001370943,7.0,11094.4003,0.0,887.5520240000001,277.360007,1584.9143285714285
2013-03-19,13772.0056,517.8954237120081,9.0,13772.0056,0.0,1101.760448,344.300139,1530.2228444444445
2013-03-20,5530.97,263.22168828047234,5.0,5530.97,0.0,442.4776,138.274249,1106.194
2013-03-21,8453.555,324.09684944427335,6.0,8453.555,0.0,676.2844,211.338874,1408.9258333333335
2013-03-22,10159.7657,306.31307322728986,6.0,10159.7657,0.0,812.781256,253.994141,1693.2942833333334
2013-03-23,27973.864400000002,850.3720931191057,15.0,27973.864400000002,0.0,2237.909152,699.3466080000001,1864.9242933333335
2013-03-24,23318.8641,865.3625911390103,15.0,23318.8641,0.0,1865.509128,582.971601,1554.5909399999998
2013-03-25,11434.9153,491.7318240801557,9.0,11434.9153,0.0,914.793224,285.872881,1270.5461444444445
2013-03-26,19600.3645,619.0686836479233,11.0,19600.3645,0.0,1568.02916,490.009111,1781.8513181818182
2013-03-27,15940.9463,392.49584678707043,8.0,15940.9463,0.0,1275.2757040000001,398.523655,1992.6182875
2013-03-28,11510.115,302.6638166751222,7.0,11510.115,0.0,920.8092,287.752872,1644.3021428571428
2013-03-29,17193.4717,619.068695099455,11.0,17193.4717,0.0,1375.477736,429.836791,1563.0428818181817
2013-03-30,2902832.685835,28229.579071147735,7956.0,945667.0806,1.52,232226.614853,72570.816945,19747.161128129253
2013-03-31,21870.793400000002,604.0781948276916,11.0,21870.793400000002,0.0,1749.663472,546.7698330000001,1988.2539454545456
2013-04-01,21306.5259,821.4152290372899,15.0,21306.5259,0.0,1704.522072,532.663145,1420.43506
2013-04-02,17070.4042,517.8954280672122,9.0,17070.4042,0.0,1365.632336,426.760104,1896.7115777777778
2013-04-03,20654.067,786.7036742609172,14.0,20654.067,0.0,1652.32536,516.351673,1475.2904999999998
2013-04-04,24977.5937,873.7424237535522,15.0,24977.5937,0.0,1998.207496,624.439841,1665.1729133333333
2013-04-05,16918.7596,473.94805674395616,9.0,16918.7596,0.0,1353.5007679999999,422.968988,1879.862177777778
2013-04-06,25894.561999999998,806.4247377729612,15.0,25894.561999999998,0.0,2071.56496,647.364047,1726.3041333333333
2013-04-07,12529.7328,410.2796264560986,8.0,12529.7328,0.0,1002.378624,313.243318,1566.2166
2013-04-08,10267.0703,309.10635384660316,6.0,10267.0703,0.0,821.365624,256.676756,1711.1783833333332
2013-04-09,19305.5345,644.3763199986389,12.0,19305.5345,0.0,1544.44276,482.63836,1608.7945416666669
2013-04-10,21685.9199,743.6122867214893,13.0,21685.9199,0.0,1734.873592,542.147996,1668.1476846153846
2013-04-11,11719.0242,512.3088694430584,9.0,11719.0242,0.0,937.521936,292.97560400000003,1302.1138
2013-04-12,16663.175199999998,662.160084912604,12.0,16663.175199999998,0.0,1333.054016,416.579378,1388.5979333333332
2013-04-13,15867.2606,476.741338585318,9.0,15867.2606,0.0,1269.380848,396.681513,1763.0289555555555
2013-04-14,12157.8024,413.072902549832,8.0,12157.8024,0.0,972.624192,303.945058,1519.7253
2013-04-15,13231.622800000001,410.2796184566115,8.0,13231.622800000001,0.0,1058.529824,330.790568,1653.9528500000001
2013-04-16,4624.9125,101.17326566168104,2.0,4624.9125,0.0,369.993,115.62281200000001,2312.45625
2013-04-17,13516.4738,440.0924826401186,7.0,13516.4738,0.0,1081.317904,337.911845,1930.9248285714286
2013-04-18,16303.4799,514.2461636859332,10.0,16303.4799,0.0,1304.278392,407.586995,1630.34799
2013-04-19,17724.071,534.823210078646,10.0,17724.071,0.0,1417.92568,443.101773,1772.4071
2013-04-20,20486.6595,644.3763165247317,12.0,20486.6595,0.0,1638.93276,512.166485,1707.2216250000001
2013-04-21,21560.4799,641.5830324315112,12.0,21560.4799,0.0,1724.838392,539.011995,1796.7066583333333
2013-04-22,26135.3524,905.6606989185591,16.0,26135.3524,0.0,2090.828192,653.383808,1633.459525
2013-04-23,11267.5078,349.4044663439702,7.0,11267.5078,0.0,901.400624,281.687693,1609.6439714285714
2013-04-24,19686.0898,631.0977853396997,10.0,19686.0898,0.0,1574.887184,492.152245,1968.6089800000002
2013-04-25,18268.337,584.357134619179,10.0,18268.337,0.0,1461.46696,456.70842400000004,1826.8337
2013-04-26,20228.5688,703.3141674466838,12.0,20228.5688,0.0,1618.285504,505.714219,1685.7140666666667
2013-04-27,15237.2395,538.4724656010035,9.0,15237.2395,0.0,1218.97916,380.930987,1693.0266111111112
2013-04-28,27077.3174,798.0449027361849,15.0,27077.3174,0.0,2166.185392,676.932932,1805.1544933333332
2013-04-29,26456.2213,945.9588171635546,17.0,26456.2213,0.0,2116.497704,661.40553,1556.248311764706
2013-04-30,2013444.146699,23486.889363664533,6138.0,688342.9879,1.49,161075.531718,50336.103518,17208.924330760685
2013-05-01,22098.024400000002,775.3624420147157,13.0,22098.024400000002,0.0,1767.841952,552.450609,1699.848030769231
2013-05-02,9841.2167,532.8859114805671,9.0,9841.2167,0.0,787.2973360000001,246.030417,1093.4685222222224
2013-05-03,13028.6139,450.5777366797444,9.0,13028.6139,0.0,1042.289112,325.715345,1447.6237666666666
2013-05-04,11962.3735,474.8040385948147,8.0,11962.3735,0.0,956.98988,299.059337,1495.2966875
2013-05-05,20711.9898,604.0781960497402,11.0,20711.9898,0.0,1656.959184,517.799743,1882.9081636363635
2013-05-06,17348.2574,595.6983668872429,11.0,17348.2574,0.0,1387.860592,433.706433,1577.114309090909
2013-05-07,31240.5448,974.9156927187646,17.0,31240.5448,0.0,2499.243584,781.0136180000001,1837.6791058823528
2013-05-08,13733.9213,419.51543955093723,7.0,13733.9213,0.0,1098.713704,343.348032,1961.9887571428571
2013-05-09,24479.0154,792.2902183222463,14.0,24479.0154,0.0,1958.321232,611.975383,1748.5011
2013-05-10,20345.2702,581.5638550734009,10.0,20345.2702,0.0,1627.621616,508.631754,2034.52702
2013-05-11,21213.2434,645.2322935311213,11.0,21213.2434,0.0,1697.059472,530.331084,1928.4766727272727
2013-05-12,19296.6095,558.1935325869547,10.0,19296.6095,0.0,1543.72876,482.415236,1929.66095
2013-05-13,17238.1145,619.0686905957376,11.0,17238.1145,0.0,1379.04916,430.952861,1567.1013181818182
2013-05-14,25137.893,783.9103832636074,14.0,25137.893,0.0,2011.03144,628.447323,1795.5637857142858
2013-05-15,10263.1871,367.1882345614667,7.0,10263.1871,0.0,821.0549679999999,256.579676,1466.1695857142856
2013-05-16,17437.1238,540.4097690435514,10.0,17437.1238,0.0,1394.969904,435.928093,1743.7123800000002
2013-05-17,14933.4845,477.5973145400349,8.0,14933.4845,0.0,1194.67876,373.337112,1866.6855625
2013-05-18,23565.3545,760.5400607552987,14.0,23565.3545,0.0,1885.22836,589.13386,1683.2396071428573
2013-05-19,16322.6602,581.5638609695425,10.0,16322.6602,0.0,1305.812816,408.066504,1632.26602
2013-05-20,24517.266,858.9200584712466,16.0,24517.266,0.0,1961.38128,612.931647,1532.329125
2013-05-21,9130.2853,350.260448024453,6.0,9130.2853,0.0,730.422824,228.257132,1521.7142166666665
2013-05-22,15782.277399999999,473.948055714146,9.0,15782.277399999999,0.0,1262.582192,394.556933,1753.5863777777777
2013-05-23,19442.7405,668.6026161879433,11.0,19442.7405,0.0,1555.41924,486.068512,1767.5218636363636
2013-05-24,15759.956,473.9480579660046,9.0,15759.956,0.0,1260.79648,393.998898,1751.1062222222222
2013-05-25,11678.2646,454.2269932319121,8.0,11678.2646,0.0,934.261168,291.956614,1459.783075
2013-05-26,28395.532,725.8285114076652,13.0,28395.532,0.0,2271.64256,709.888298,2184.2716923076923
2013-05-27,21557.758,764.1893208032361,13.0,21557.758,0.0,1724.62064,538.943949,1658.2890769230771
2013-05-28,13210.0435,419.5154395290747,7.0,13210.0435,0.0,1056.80348,330.251087,1887.1490714285715
2013-05-29,19556.7666,587.1504117645851,10.0,19556.7666,0.0,1564.541328,488.919164,1955.6766599999999
2013-05-30,2691315.606679,29150.73051106813,9912.0,791092.8511,43.16,215305.248497,67282.889986,25389.769874330188
2013-05-31,25080.359999999997,5127.10890066865,42.0,25080.359999999997,0.0,2006.4288,627.009,1791.4542857142856
2013-06-01,34815.4,7960.015164573966,64.0,34815.4,0.0,2785.232,870.385,1657.8761904761905
2013-06-02,43425.729999999996,6872.764163730451,58.0,43425.729999999996,0.0,3474.0584,1085.64325,1888.0752173913042
2013-06-03,29456.249999999996,4577.447080492348,39.0,29456.249999999996,0.0,2356.5,736.40625,2104.017857142857
2013-06-04,12775.329999999998,3077.69350266927,24.0,12775.329999999998,0.0,1022.0264,319.38325,2129.2216666666664
2013-06-05,32708.449999999997,5108.6539575797315,45.0,32708.449999999997,0.0,2616.676,817.71125,1924.026470588235
2013-06-06,27369.34,4812.194097452243,38.0,27369.34,0.0,2189.5472,684.2335,1824.6226666666666
2013-06-07,32681.44,6680.718878517691,58.0,32681.44,0.0,2614.5152,817.036,1556.2590476190476
2013-06-08,21787.019999999997,3718.1432781063895,34.0,21787.019999999997,0.0,1742.9615999999999,544.6755,1452.4679999999998
2013-06-09,43285.74,8320.069533597412,69.0,43285.74,0.0,3462.8592,1082.1435,1881.9886956521739
2013-06-10,22765.59,5912.69791859221,47.0,22765.59,0.0,1821.2472,569.13975,1517.706
2013-06-11,29735.139999999996,5072.155322702152,44.0,29735.139999999996,0.0,2378.8112,743.3785,1749.1258823529408
2013-06-12,27143.739999999998,4329.711043551154,39.0,27143.739999999998,0.0,2171.4991999999997,678.5935,1696.4837499999999
2013-06-13,30792.07,7864.454427781939,62.0,30792.07,0.0,2463.3656,769.80175,1620.6352631578948
2013-06-14,24151.719999999998,4606.254162847328,40.0,24151.719999999998,0.0,1932.1376,603.793,1725.122857142857
2013-06-15,29332.059999999998,5159.217209354288,42.0,29332.059999999998,0.0,2346.5648,733.3015,1833.2537499999999
2013-06-16,16864.17,2143.8739997831717,21.0,16864.17,0.0,1349.1336,421.60425,1873.7966666666664
2013-06-17,17740.48,4132.061983510061,37.0,17740.48,0.0,1419.2384,443.512,1364.6523076923077
2013-06-18,43007.06,9057.856064428746,76.0,43007.06,0.0,3440.5648,1075.1765,1791.9608333333333
2013-06-19,10662.1,3304.4324821227506,25.0,10662.1,0.0,852.968,266.5525,1184.677777777778
2013-06-20,29251.13,4859.793028341385,45.0,29251.13,0.0,2340.0904,731.27825,1720.654705882353
2013-06-21,27969.629999999997,3294.404996861306,34.0,27969.629999999997,0.0,2237.5704,699.24075,1864.6419999999998
2013-06-22,46251.49,10480.522156498184,85.0,46251.49,0.0,3700.1192,1156.28725,1651.8389285714286
2013-06-23,24486.969999999998,4596.150841051709,39.0,24486.969999999998,0.0,1958.9576,612.17425,1632.4646666666665
2013-06-24,37173.29,5333.325638957201,44.0,37173.29,0.0,2973.8632,929.33225,2065.182777777778
2013-06-25,20063.239999999998,5105.727180886831,42.0,20063.239999999998,0.0,1605.0592,501.58099999999996,1337.5493333333332
2013-06-26,21670.41,4214.619300130272,39.0,21670.41,0.0,1733.6327999999999,541.76025,1354.400625
2013-06-27,46265.10999999999,7486.237617192802,64.0,46265.10999999999,0.0,3701.2088,1156.62775,1850.6043999999997
2013-06-28,21245.649999999998,3454.083784997406,31.0,21245.649999999998,0.0,1699.6519999999998,531.14125,1770.470833333333
2013-06-29,32820.6,6144.006997465296,49.0,32820.6,0.0,2625.648,820.515,1823.3666666666666
2013-06-30,4243372.781596,72732.09562089,15277.0,1310792.0062,46.4,339469.82248,106084.31934,18530.012146707424
2013-07-01,17544.649999999998,16125.793589650151,106.0,17544.649999999998,0.0,1403.572,438.61625,408.01511627906973
2013-07-02,34958.32,18269.22778338426,134.0,34958.32,0.0,2796.6656,873.958,647.3762962962963
2013-07-03,23286.94,13379.517752910688,100.0,23286.94,0.0,1862.9551999999999,582.1735,506.2378260869565
2013-07-04,10631.96,14104.647888664367,92.0,10631.96,0.0,850.5568,265.799,253.14190476190475
2013-07-05,31641.039999999997,14487.648966206534,106.0,31641.039999999997,0.0,2531.2832,791.026,687.8486956521739
2013-07-06,39821.9,20682.335753211955,144.0,39821.9,0.0,3185.752,995.5475,686.5844827586208
2013-07-07,41050.11,25539.429574806414,180.0,41050.11,0.0,3284.0088,1026.25275,612.6882089552239
2013-07-08,36502.49,19236.501639507576,135.0,36502.49,0.0,2920.1992,912.56225,715.7350980392157
2013-07-09,9256.88,12607.43155818353,88.0,9256.88,0.0,740.5504,231.422,257.1355555555555
2013-07-10,23441.98,13711.57310491976,99.0,23441.98,0.0,1875.3583999999998,586.0495,558.1423809523809
